id,fund,name,slug,fund_url,sectors,website,description,stage,stage_year,founded_year,invested_year,logo_url,source_modified,ticker_symbol,acquirer,founders
20,learn-capital,EdSurge,edsurge,https://learn.vc/ventures,education,https://www.edsurge.com/,"EdSurge provides educators, entrepreneurs, and policymakers with in-depth journalism, trend analysis, and research on the intersection of education and technology. As a trusted voice in the field, EdSurge helps decision-makers navigate change and make more informed choices about the tools shaping classrooms and campuses.",Acquired,,,,"https://images.prismic.io/learn-site/8051fab7-ba74-4e0a-89ae-00f6421ca484_EdSurge.png?auto=compress,format",,,,
21,learn-capital,Edmodo,edmodo,https://learn.vc/ventures,education;community,https://www.mynd.ai/,"Edmodo was a free service that allowed K-12 teachers to create and maintain safe and secure classroom communities. Edmodo was used to share educational content, manage projects and assignments, handle notifications, conduct quizzes and events, and facilitate highly engaging learning experiences.",Acquired,,,,"https://images.prismic.io/learn-site/9170753e-3977-4af6-bc8b-d4809dedb562_edmodo.png?auto=compress,format",,,,
22,learn-capital,EduNav,edunav,https://learn.vc/ventures,education,https://www.edunav.com/,"EduNav is the most sophisticated academic planning solution in the higher education market, providing personalized, real-time educational planning. Its SaaS platform offers a range of modular services using proprietary algorithms to optimize educational plans and improve student persistence and on-time graduation rates.",Acquired,,,,"https://images.prismic.io/learn-site/ad4024f1-8218-4121-a5e6-57a1e4ec1f30_edunav.png?auto=compress,format",,,,
23,learn-capital,Emergence,emergence,https://learn.vc/ventures,education,https://www.emergence.ai/,"Emergence is an agentic AI platform that lets business users describe goals in plain English, and in response, the system automatically generates, orchestrates, and runs fleets of specialized AI agents. Designed for tasks like data pipeline creation, QA automation, and cross-system integration, Emergence’s CRAFT tool delivers fast, scalable workflows with built‑in planning, memory, compliance, and continuous self‑improvement.",,,,,"https://images.prismic.io/learn-site/aFxYd3fc4bHWiuoQ_EmergenceLogo.png?auto=format,compress",,,,
24,learn-capital,Empath,empath,https://learn.vc/ventures,,https://www.empath.net/,"Empath uses AI and machine learning to map and update employee skills in real time. By integrating with HR systems, it helps organizations uncover hidden talent, guide internal mobility, and match people to projects based on actual capabilities. The platform improves retention, boosts productivity, and supports long term career growth.",,,,,"https://images.prismic.io/learn-site/c28dac44-1be4-43cc-9491-02c800806dc1_Empath.png?auto=compress,format",,,,
25,learn-capital,Espark Learning,espark-learning,https://learn.vc/ventures,,https://esparklearning.com/,"eSpark uses adaptive technology to deliver engaging, standards-aligned lessons for K–5 students in math and reading. With interactive, game-like activities and built-in teacher tools, eSpark personalizes learning pathways for each student, boosting growth while saving educators time.",,,,,"https://images.prismic.io/learn-site/43919993-e2f5-449d-bc1d-80bd0f8be439_eSpark-Learning-1.png?auto=compress,format",,,,
26,learn-capital,Extern,extern,https://learn.vc/ventures,education,https://www.paragonone.com,Extern helps students with career discovery and launch through offering short-form professional experiences -- remote externships -- available anywhere and at any time.,,,,,"https://images.prismic.io/learn-site/aFxZ83fc4bHWiuo3_ExternLogo.png?auto=format,compress",,,,
27,learn-capital,Feeling Great,feeling-great,https://learn.vc/ventures,,https://www.feelinggreat.com/,"Feeling Great is a new mobile app inspired by the groundbreaking work of world-renowned Dr. David Burns. Using the power of advanced AI-powered chatbots and interactive courses, the app guides users through a transformative journey toward enhanced self-esteem and emotional well-being.",,,,,"https://images.prismic.io/learn-site/aFxa03fc4bHWiupF_FeelingGreatLogo.png?auto=format,compress",,,,
28,learn-capital,General Assembly,general-assembly,https://learn.vc/ventures,education,https://generalassemb.ly/,"General Assembly offers immersive education programs that prepare adults for in-demand roles in fields like software engineering, data science, UX design, and digital marketing. With full-time and part-time options, employer partnerships, and strong job placement support, General Assembly helps learners transition into high-growth careers.",Acquired,,,,"https://images.prismic.io/learn-site/aFsdzHfc4bHWir3e_GeneralAssemblyLogo.png?auto=format,compress",,,,
29,learn-capital,Groovetime,groovetime,https://learn.vc/ventures,education;community;gaming,https://www.groovetime.com/,"Groovetime helps users learn, practice, and compete in viral dance challenges through its AI-powered Groovetracker that provides instant feedback. With thousands of daily-updated routines and multiplayer modes, the app turns dance into a social, interactive experience, empowering users to master moves solo or with friends across the globe.",,,,,"https://images.prismic.io/learn-site/68eba176-5c0e-452e-ad0e-45f196191af3_groovetime.png?auto=compress,format",,,,
30,learn-capital,Guidepost Global Education,guidepost-global-education,https://learn.vc/ventures,education;community,https://guideposteducation.com/,"Guidepost Global Education operates a cloud-enabled, globally distributed Montessori school network serving students from infancy through secondary years, supported by a centralized services platform that integrates standardized curriculum design, educator training, and operational infrastructure to ensure consistency and scalability across campuses.",,,,,"https://images.prismic.io/learn-site/aZmN0cFoBIGEgncQ_GuidepostGlobalLogo.png?auto=format,compress",,,,
31,learn-capital,HireArt,hireart,https://learn.vc/ventures,education,https://www.hireart.com/,"HireArt helps companies source, vet, and employ top contract workers with a single, streamlined solution. The platform combines applicant tracking, skills assessment, and compliant employment infrastructure to reduce overhead and improve quality. Employers get the benefits of a trusted staffing partner with full visibility and control.",,,,,"https://images.prismic.io/learn-site/aFsfI3fc4bHWir3w_HireArtLogo.png?auto=format,compress",,,,
32,learn-capital,Kalibrr,kalibrr,https://learn.vc/ventures,education,https://www.kalibrr.com/,"Kalibrr connects job seekers in Southeast Asia with roles that match their skills, experience, and aspirations. Using AI-powered recommendations and an end-to-end hiring platform, Kalibrr helps employers find qualified candidates faster while empowering millions of professionals to grow their careers.",Acquired,,,,"https://images.prismic.io/learn-site/aFsf5nfc4bHWir4F_Kalibrr_Logo.png?auto=format,compress",,,,
33,learn-capital,Kibeam,kibeam,https://learn.vc/ventures,education;community;gaming,https://kibeam.com/,Kibeam is closing the childhood reading gap through a non-screen platform enabling young learners to engage with existing paper books in highly interactive and novel ways.,,,,,"https://images.prismic.io/learn-site/Zidwe_Pdc1huKsaM_KibeamColor.png?auto=format,compress",,,,
34,learn-capital,Landed,landed,https://learn.vc/ventures,community;finance;education,https://www.landed.com/,"Landed provides down payment support and financial coaching to educators, healthcare workers, and public sector employees. By partnering with employers and school districts, Landed helps essential workers access homeownership, build long-term wealth, and stay rooted in high-cost communities.",Acquired,,,,"https://images.prismic.io/learn-site/75b61b5e-5941-452a-8683-65a407602a7f_landed.png?auto=compress,format",,,,
35,learn-capital,Learn Zillion,learn-zillion,https://learn.vc/ventures,education,https://learnzillion.com/,"LearnZillion’s platform, curriculum, and software are designed to transform the classroom experience, offering teachers the power of engaging, customizable, classroom-ready tools to foster greater outcomes for students.",Acquired,,,,"https://images.prismic.io/learn-site/8e971a1b-9406-474b-8945-18861e0a67d1_LearnZillion.png?auto=compress,format",,,,
36,learn-capital,Learning Machine,learning-machine,https://learn.vc/ventures,education,https://www.hyland.com/en/solutions/products/hyland-credentials,"Learning Machine enabled institutions to issue verifiable academic records and certifications that recipients could own and share. By leveraging blockchain for security and transparency, the platform helped universities, governments, and employers streamline credentialing and reduce fraud.",Acquired,,,,"https://images.prismic.io/learn-site/aFshGHfc4bHWir4m_LearningMachineLogo.png?auto=format,compress",,,,
37,learn-capital,LetMeSpeak,letmespeak,https://learn.vc/ventures,education;finance;gaming,https://www.letmespeak.org/,"LetMeSpeak combines gamified English lessons with blockchain-based rewards, letting users earn tokens as they progress. With AI-driven coaching and immersive storylines, the platform turns language acquisition into an engaging and financially motivating experience.",,,,,"https://images.prismic.io/learn-site/aFxbVnfc4bHWiupQ_LetMeSpeakLogo.png?auto=format,compress",,,,
38,learn-capital,Make School,make-school,https://learn.vc/ventures,education,https://www.makeschool.com/,"Make School offered a redesigned college experience for aspiring software engineers, combining project-based learning, industry mentorship, and a focus on real-world skills. With income share agreements and strong job placement support, Make School aimed to align student outcomes with institutional accountability.",Acquired,,,,"https://images.prismic.io/learn-site/8dbfcda9-989c-4c48-bd6f-00d1c7ab617c_Make-School-2.png?auto=compress,format",,,,
39,learn-capital,Manga High,manga-high,https://learn.vc/ventures,education;gaming,https://www.mangahigh.com,"Manga High is a pioneer in the development of adaptive and embedded-assessment online learning games for math and physics in the middle grades. Free for schools and students, Manga High features high quality games that emphasize rapid-fire learning of different math techniques.",Acquired,,,,"https://images.prismic.io/learn-site/54d1fef4-2a95-4ca4-84fa-90fb66b67a4e_MangaHigh.png?auto=compress,format",,,,
40,learn-capital,MasteryConnect,masteryconnect,https://learn.vc/ventures,,https://masteryconnect.com/,"MasteryConnect provides K–12 educators with real-time insights into student understanding through standards-based assessments. The platform supports data-driven instruction by making it easy to identify learning gaps, personalize teaching, and improve outcomes across classrooms, schools, and districts.",Acquired,,,,"https://images.prismic.io/learn-site/95889886-82fe-4f60-ba0c-56ad18835498_MasteryConnect.png?auto=compress,format",,,,
41,learn-capital,Mentor Collective,mentor-collective,https://learn.vc/ventures,education,https://www.mentorcollective.org/,"Mentor Collective partners with colleges and universities to match students with trained peer, alumni, or professional mentors. Using a research-backed approach and data insights, the platform supports belonging, persistence, and career readiness at scale across the student journey.",,,,,"https://images.prismic.io/learn-site/cef993c8-0369-440b-b81d-956ea0ef432b_Mentor-Collective.png?auto=compress,format",,,,
42,learn-capital,MindPortal,mindportal,https://learn.vc/ventures,health,https://www.mindportal.com/,"MindPortal develops advanced AI that decodes imagined speech into text using non‑invasive brain-computer interfaces. Their flagship model, MindSpeech, is the first to translate free-form thought into language, enabling hands-free, direct communication with AI and unlocking applications in healthcare, education, VR/AR, and beyond.",,,,,"https://images.prismic.io/learn-site/ea67b139-ee4f-4149-a854-7784b41ece3c_mindportal.png?auto=compress,format",,,,
43,learn-capital,Minerva,minerva,https://learn.vc/ventures,education,https://www.minervaproject.com/,"Minerva Project partners with universities and governments to deliver active learning programs powered by its proprietary Forum platform. With a curriculum focused on critical thinking, global immersion, and real-world application, Minerva is helping institutions modernize higher education for a more connected and adaptable world.",,,,,"https://images.prismic.io/learn-site/6139836f-9261-4bbe-b6a1-2791e0d4ff0e_Minerva.png?auto=compress,format",,,,
44,learn-capital,MobLab,moblab,https://learn.vc/ventures,education;gaming,https://www.moblab.com/,"MobLab brings classrooms to life with engaging, mobile-first games that simulate economic principles, behavioral science, and strategic decision-making. Used in high schools and universities worldwide, the platform helps instructors deliver active learning experiences that deepen understanding through real-time participation and data analysis.",,,,,"https://images.prismic.io/learn-site/dbc724ab-6380-4f2e-94fd-e3ca908f4ede_MobLab-1.png?auto=compress,format",,,,
45,learn-capital,Mystery Science,mystery-science,https://learn.vc/ventures,education,https://mysteryscience.com/,Mystery Science provides open-and-go lessons that inspire kids to love science. The company's online resource makes it easy for elementary school teachers to deliver an incredible science lesson without a science background. Hands-on activities expose students to the joy of scientific inquiry at an early age.,Acquired,,,,"https://images.prismic.io/learn-site/16a167d4-a7f9-4239-b196-c31b54f66b70_Mystery-Science.png?auto=compress,format",,,,
46,learn-capital,Nerdy,nerdy,https://learn.vc/ventures,education,https://www.nerdy.com/,"Nerdy connects learners with expert instructors through its flagship platform, Varsity Tutors. Offering 1-on-1 tutoring, group classes, and adaptive self-study tools, Nerdy supports academic achievement, test prep, and professional development with a focus on personalization, convenience, and results.",Public,,,,"https://images.prismic.io/learn-site/aFslwnfc4bHWir8k_NerdyLogo.png?auto=format,compress",,,,
47,learn-capital,NewGlobe,newglobe,https://learn.vc/ventures,education,https://newglobe.education/,"NewGlobe partners with governments to support learning gains at scale by providing schools with proven pedagogy, real-time data tools, and teacher coaching. Focused on foundational literacy and numeracy, NewGlobe helps improve outcomes in emerging markets through structured, high-impact instructional models.",,,,,"https://images.prismic.io/learn-site/d75361cf-2172-4ee8-bc2b-a5b5cc78a523_newglobe.png?auto=compress,format",,,,
48,learn-capital,Nexford,nexford,https://learn.vc/ventures,,https://www.nexford.org/,"Nexford offers accredited undergraduate and graduate programs designed to align with workforce needs, focusing on business, technology, and entrepreneurship. With flexible pacing, transparent pricing, and a project-based curriculum, Nexford helps learners around the world build practical skills for the modern economy.",,,,,"https://images.prismic.io/learn-site/7951d6c6-e76b-4d62-aabc-d5ea5ed34b16_Nexford.png?auto=compress,format",,,,
49,learn-capital,NoRedInk,noredink,https://learn.vc/ventures,education,https://www.noredink.com/,"NoRedInk helps students become stronger writers through personalized, standards-aligned exercises that adapt to their interests and skill levels. The platform guides learners through grammar, usage, and essay writing, while giving teachers real-time data to inform instruction and track growth over time.",,,,,"https://images.prismic.io/learn-site/b813327f-fa5c-484f-8a3e-b3d1540215b0_NoRedInk.png?auto=compress,format",,,,
50,learn-capital,NovoEd,novoed,https://learn.vc/ventures,education,https://novoed.com/,"NovoEd powers cohort-based courses that emphasize teamwork, practice, and feedback, helping organizations deliver high-impact learning at scale. From leadership development to onboarding, NovoEd enables companies and universities to create engaging, social learning experiences that drive real-world outcomes.",Acquired,,,,"https://images.prismic.io/learn-site/739e35f9-6956-406a-802b-3f556022e279_novoed-1.png?auto=compress,format",,,,
51,learn-capital,Ohai AI,ohai-ai,https://learn.vc/ventures,,https://www.ohai.ai/,"Ohai is a groundbreaking personal AI assistant for parents, students, and households, allowing users to quickly check items off of their personal to-do list.",,,,,"https://images.prismic.io/learn-site/Zv-PULVsGrYSwW5N_OhaiLogo.png?auto=format,compress",,,,
52,learn-capital,On Deck,on-deck,https://learn.vc/ventures,education;community,https://www.beondeck.com/,"On Deck connects aspiring and active entrepreneurs through structured fellowships, mentorship, and peer support. With curated programming, access to capital, and a global founder network, ODF helps individuals go from idea to startup with greater speed, clarity, and community.",,,,,"https://images.prismic.io/learn-site/fa50baa1-63da-4d53-8b63-a1ef42ac01f6_On-Deck.png?auto=compress,format",,,,
53,learn-capital,Outschool,outschool,https://learn.vc/ventures,education,https://outschool.com/,"Outschool is an innovative education platform that offers a variety of engaging, small-group classes online. Unlike traditional classes or passive videos, Outschool gives kids the unique opportunity to explore their interests in-depth with interactive classes taught via live video by experienced, independent teachers and organizations.",,,,,"https://images.prismic.io/learn-site/aFxcDnfc4bHWiupj_OutschoolLogo.png?auto=format,compress",,,,
54,learn-capital,Pathrise,pathrise,https://learn.vc/ventures,education,https://www.pathrise.com/,"Pathrise helps job seekers land roles in tech, business, and design through personalized coaching, interview prep, and job search strategy. With an income share model and outcomes-focused approach, Pathrise supports candidates from application to offer while aligning incentives around success.",Acquired,,,,"https://images.prismic.io/learn-site/9042ad33-bee6-4d50-8ca3-bffef7108431_Pathrise.png?auto=compress,format",,,,
55,learn-capital,Photomath,photomath,https://learn.vc/ventures,education,https://www.photomath.net,"Photomath offers an award-winning AI-powered mobile app that makes math easy to understand and master. Its product features include instant solutions to scanned problems, step-by-step explanations, and engaging animated instruction for a wide range of math problems.",Acquired,,,,"https://images.prismic.io/learn-site/55a47a50-ed45-40fb-81a5-78390479c4b8_Photomath-1.png?auto=compress,format",,,,
56,learn-capital,Polygence,polygence,https://learn.vc/ventures,,https://polygence.org/,"Polygence pairs motivated high school students with PhD-level mentors to design and complete personalized research projects. Through one-on-one guidance and flexible scheduling, the platform supports academic exploration, portfolio building, and competitive college admissions.",,,,,"https://images.prismic.io/learn-site/aFspgHfc4bHWir_w_PolygenceLogo.png?auto=format,compress",,,,
57,learn-capital,Prenda,prenda,https://learn.vc/ventures,education;community,https://www.prenda.com/,"Prenda partners with parents and educators to launch small, local learning environments where students progress at their own pace. Combining online curriculum, project-based learning, and personal mentorship, Prenda offers a flexible, student-centered model that reimagines the traditional classroom.",,,,,"https://images.prismic.io/learn-site/018d229b-23db-46be-ab36-db8c825a26e1_Prenda+Color.png?auto=compress,format",,,,
58,learn-capital,Sakana AI,sakana-ai,https://learn.vc/ventures,,https://sakana.ai/,"Sakana AI develops modular AI systems using principles from evolution and swarms. By combining smaller models into powerful composites, the company is reimagining how foundation models are designed, trained, and deployed for advanced reasoning and autonomy.",,,,,"https://images.prismic.io/learn-site/aFxcd3fc4bHWiupr_SakanaAI.png?auto=format,compress",,,,
59,learn-capital,Scoutible,scoutible,https://learn.vc/ventures,education;gaming,https://www.scoutible.com/,"Scoutible is the world’s first game-based AI for hiring top talent, using psychometric profiling developed by expert psychologists to predict future performance of candidates. Its platform allows employers to find ideal employees for every position based on their essential qualities and provides job candidates an opportunity to showcase their talent via a quick-and-easy mobile game.",,,,,"https://images.prismic.io/learn-site/8f272a55-5b95-4f67-bff0-d9646593cdb9_Scoutible-2.png?auto=compress,format",,,,
60,learn-capital,Section,section,https://learn.vc/ventures,education;community,https://www.section4.com/,"Section helps organizations and professionals adopt AI effectively by combining strategic planning, tailored training, and workflow redesign. With tools like ProfAI — an on-demand AI coach— and enterprise-grade programs, Section enables teams to develop habits and capabilities needed to drive real ROI from AI.",,,,,"https://images.prismic.io/learn-site/17f0f4db-973c-4cef-bf1a-d8d070343c65_Section.png?auto=compress,format",,,,
61,learn-capital,Sharpen,sharpen,https://learn.vc/ventures,education;health,https://sharpen.com/,"Sharpen helps young children learn to read through a structured, dual-device program guided by parents. With phonics-based lessons and built-in progress tracking, the platform builds core literacy skills in just minutes a day.",,,,,"https://images.prismic.io/learn-site/5fa173d3-9916-4fe6-bbd4-2743a4db28e7_Sharpen.png?auto=compress,format",,,,
62,learn-capital,Singularity University,singularity-university,https://learn.vc/ventures,education;community,https://su.org/,"Singularity University equips leaders with the knowledge and mindset to navigate rapid technological change. Through immersive learning, expert networks, and global summits, the platform helps individuals and organizations apply emerging tech to solve complex global challenges.",,,,,"https://images.prismic.io/learn-site/Zv0UnbVsGrYSwRUy_SingularityLogo.png?auto=format,compress",,,,
63,learn-capital,Smashcut,smashcut,https://learn.vc/ventures,education,https://www.smashcut.com/,"Smashcut delivers live, project-based courses with built-in video conferencing, feedback tools, and peer collaboration. Used by top institutions, the platform brings professional-grade media instruction to online classrooms.",,,,,"https://images.prismic.io/learn-site/2d187733-8128-4be3-a6a8-c9a3f74e3537_Smashcut.png?auto=compress,format",,,,
64,learn-capital,SoloLearn,sololearn,https://learn.vc/ventures,education,https://www.sololearn.com/,"SoloLearn is the world’s largest community of mobile code learners, offering a freemium subscription product that allows users to learn different programming languages anytime, anywhere, and on any device. It features lessons, quizzes, discussion forums, and a global leaderboard that gamifies the learning experience.",,,,,"https://images.prismic.io/learn-site/aFxe2Hfc4bHWiurq_SoloLearnLogo.png?auto=format,compress",,,,
65,learn-capital,Springboard,springboard,https://learn.vc/ventures,education,https://www.springboard.com/,"Springboard is a leading school for workforce upskilling that offers fully online, job guaranteed courses for early- and mid-career professionals in analytics, data science, design, and software engineering, among others. Students receive 1-on-1 weekly mentor sessions, with career advice and technical guidance.",,,,,"https://images.prismic.io/learn-site/aFxfgXfc4bHWiur4_SpringboardLogo.png?auto=format,compress",,,,
66,learn-capital,Study Sync,study-sync,https://learn.vc/ventures,education,https://www.studysync.com/,"StudySync offers a standards-aligned English Language Arts platform for grades 6–12 that blends classic texts with modern media. With video previews, reading supports, and writing scaffolds, StudySync engages diverse learners while giving teachers powerful tools to personalize instruction.",Acquired,,,,"https://images.prismic.io/learn-site/aFxhX3fc4bHWiusR_StudySyncLogo.png?auto=format,compress",,,,
67,learn-capital,StudyEdge,studyedge,https://learn.vc/ventures,education,https://www.studyedge.com/,"Study Edge provides video-based tutoring, study guides, and adaptive practice tools to help students succeed in challenging courses. With platforms like College Success and Algebra Nation, Study Edge supports learning in core subjects through engaging, standards-aligned content.",Acquired,,,,"https://images.prismic.io/learn-site/8caf9903-3a07-40c2-bc3d-e554e69396c2_Study-Edge-1.png?auto=compress,format",,,,
68,learn-capital,Superintelligent,superintelligent,https://learn.vc/ventures,,https://besuper.ai/,"Superintelligent enables organizations to identify how AI agents can drive business impact and then connects them with vetted partners. Its Agent Readiness Audit uses intelligent voice agents to uncover opportunities, benchmark readiness, and recommend use cases. The resulting marketplace lets enterprises deploy tailored AI solutions with confidence.",,,,,"https://images.prismic.io/learn-site/ZidyvPPdc1huKsbs_SuperintelligentLogo.png?auto=format,compress",,,,
